`Unnamed: 0.1,Text,Sentiment,Timestamp,User,Platform,Hashtags,Retweets,Likes,Country,Year,Month,Day,Hour
686,had a bad day at school. everything seems to be going wrong.,bad,2023-09-13 16:45:00, ToughDayHighSchool ,facebook, #BadDay #HighSchoolBlues ,20.0,40.0,uk,2023,9,13,16
687,feeling down after not making the sports team. disappointment lingers.,sad,2023-09-14 18:20:00, SportsTeamRejectionHighSchool ,twitter, #Disappointment #HighSchoolSports ,17.0,34.0,usa,2023,9,14,18
688,witnessed a heated argument in the cafeteria. unpleasant atmosphere at lunch.,hate,2023-09-15 14:15:00, CafeteriaConflictHighSchool ,instagram, #CafeteriaDrama #HighSchoolTension ,21.0,41.0,canada,2023,9,15,14
689,received a not-so-great grade on a major project. academic frustration setting in.,bad,2023-09-16 17:30:00, ProjectGradeDisappointmentHighSchool ,facebook, #AcademicFrustration #HighSchoolStress ,19.0,38.0,uk,2023,9,16,17
690,dealing with a personal setback. sometimes life throws unexpected challenges.,sad,2023-09-17 20:45:00, PersonalSetbackHighSchool ,twitter, #LifeChallenges #HighSchoolStruggles ,22.0,44.0,usa,2023,9,17,20
691,feeling lonely on a saturday night. sometimes solitude hits harder than expected.,sad,2023-09-18 22:00:00, LonelySaturdayHighSchool ,instagram, #LonelyNights #HighSchoolEmotions ,16.0,31.0,canada,2023,9,18,22
692,experiencing cyberbullying. hateful messages online are disheartening.,hate,2023-09-19 15:15:00, CyberbullyingVictimHighSchool ,facebook, #StopCyberbullying #HighSchoolReality ,14.0,27.0,uk,2023,9,19,15
693,caught in a torrential rainstorm without an umbrella. today's weather is just bad luck.,bad,2023-09-20 12:30:00, RainyDayBluesHighSchool ,twitter, #BadLuck #HighSchoolWeather ,18.0,35.0,usa,2023,9,20,12
694,missing an important event due to unforeseen circumstances. a day filled with sadness.,sad,2023-09-21 16:45:00, MissedOpportunityHighSchool ,instagram, #MissedChances #HighSchoolRegret ,20.0,39.0,canada,2023,9,21,16
695,dealing with unfounded rumors circulating about personal life. rumors can be hurtful.,hate,2023-09-22 18:20:00, RumorVictimHighSchool ,facebook, #RumorMills #HighSchoolDrama ,23.0,46.0,uk,2023,9,22,18
696,got a flat tire on the way to an important meeting. talk about a series of bad events!,bad,2023-09-23 14:15:00, FlatTireWoesHighSchool ,twitter, #BadLuckDay #HighSchoolStruggles ,25.0,50.0,usa,2023,9,23,14
697,feeling a sense of emptiness after a close friend moves away. farewells are always sad.,sad,2023-09-24 17:30:00, FriendMovingAwayHighSchool ,instagram, #SayingGoodbye #HighSchoolEmotions ,21.0,42.0,canada,2023,9,24,17
698,facing rejection from a dream college. disheartened but determined to explore other paths.,sad,2023-09-25 20:45:00, CollegeRejectionHighSchool ,facebook, #CollegeDreams #HighSchoolJourney ,19.0,37.0,uk,2023,9,25,20
699,encountering online toxicity during a gaming session. hateful comments can ruin the fun.,hate,2023-09-26 14:15:00, GamingToxicityHighSchool ,twitter, #OnlineGaming #HighSchoolGamer ,16.0,32.0,usa,2023,9,26,14
700,having a bad hair day and feeling self-conscious. bad hair days can affect confidence.,bad,2023-09-27 17:30:00, BadHairDayBluesHighSchool ,instagram, #BadHairDay #HighSchoolConfidence ,18.0,36.0,canada,2023,9,27,17
701,feeling a sense of despair after a major project failure. hard work didn't pay off this time.,sad,2023-09-28 22:00:00, ProjectFailureDespairHighSchool ,facebook, #ProjectStruggles #HighSchoolHardships ,21.0,41.0,uk,2023,9,28,22
702,experiencing hate comments for expressing personal opinions. online negativity prevails.,hate,2023-09-29 15:45:00, OpinionsHateHighSchool ,twitter, #OnlineOpinions #HighSchoolCriticism ,24.0,48.0,usa,2023,9,29,15
703,having a string of bad luck with constant technology malfunctions. tech troubles galore!,bad,2023-09-30 18:20:00, TechMalfunctionWoesHighSchool ,instagram, #TechIssues #HighSchoolTech ,22.0,43.0,canada,2023,9,30,18
704,missing out on a long-anticipated event due to unexpected circumstances. a day filled with sadness.,sad,2023-10-01 14:15:00, MissedEventBluesHighSchool ,facebook, #MissedMoments #HighSchoolRegret ,20.0,39.0,uk,2023,10,1,14
705,trying out a new study technique for upcoming exams. exploring different learning strategies.,neutral,2023-10-02 16:45:00, StudyTechniqueExperimentHighSchool ,instagram, #StudyStrategies #HighSchoolExams ,23.0,42.0,usa,2023,10,2,16
706,organizing a community cleanup event for a cleaner neighborhood. promoting environmental awareness.,neutral,2023-10-03 12:30:00, CommunityCleanupHighSchool ,twitter, #EnvironmentalEfforts #HighSchoolCommunity ,26.0,50.0,canada,2023,10,3,12
707,sharing favorite book recommendations with classmates. building a mini book club.,neutral,2023-10-04 18:20:00, BookRecommendationsHighSchool ,facebook, #BookClub #HighSchoolReads ,19.0,38.0,uk,2023,10,4,18
708,experimenting with a new recipe for a school bake sale. baking adventures in the kitchen.,neutral,2023-10-05 14:15:00, BakeSaleRecipeExperimentHighSchool ,instagram, #BakingAdventures #HighSchoolBakes ,21.0,43.0,usa,2023,10,5,14
709,collaborating on a school project with peers. teamwork makes the dream work.,neutral,2023-10-06 17:30:00, SchoolProjectCollaborationHighSchool ,twitter, #Teamwork #HighSchoolProjects ,18.0,36.0,canada,2023,10,6,17
710,attending a school club meeting to explore new interests. dabbling in extracurricular activities.,neutral,2023-10-07 20:45:00, ExtracurricularExplorationHighSchool ,instagram, #SchoolClubs #HighSchoolInterests ,22.0,45.0,uk,2023,10,7,20
711,exploring a new part-time job opportunity for gaining work experience. career development in progress.,neutral,2023-10-08 15:15:00, PartTimeJobExplorationHighSchool ,facebook, #CareerDevelopment #HighSchoolJobs ,24.0,48.0,usa,2023,10,8,15
712,attending a school assembly to stay informed about upcoming events and announcements. staying connected with school activities.,neutral,2023-10-09 22:00:00, SchoolAssemblyParticipationHighSchool ,twitter, #SchoolEvents #HighSchoolConnectivity ,20.0,40.0,canada,2023,10,9,22
713,exploring a new hobby of photography during free time. capturing moments through a lens.,neutral,2023-10-10 14:15:00, PhotographyHobbyHighSchool ,instagram, #PhotographyJourney #HighSchoolHobbies ,25.0,49.0,uk,2023,10,10,14
714,participating in a science fair to showcase a unique experiment. sharing knowledge with peers.,neutral,2023-10-11 16:45:00, ScienceFairParticipationHighSchool ,facebook, #ScienceFair #HighSchoolScience ,19.0,37.0,usa,2023,10,11,16
715,attending a workshop on time management to enhance organizational skills. striving for efficiency.,neutral,2023-10-12 18:20:00, TimeManagementWorkshopHighSchool ,twitter, #EfficiencyGoals #HighSchoolSkills ,23.0,44.0,canada,2023,10,12,18
716,volunteering at a local charity event to give back to the community. contributing to social causes.,neutral,2023-10-13 12:30:00, CharityEventVolunteerHighSchool ,instagram, #CommunityService #HighSchoolVolunteer ,20.0,39.0,uk,2023,10,13,12
717,collaborating on a group project to promote teamwork and shared responsibilities. group effort in action.,neutral,2023-10-14 17:30:00, GroupProjectCollaborationHighSchool ,facebook, #TeamSpirit #HighSchoolProjects ,18.0,35.0,usa,2023,10,14,17
718,participating in a debate club to enhance critical thinking and communication skills. intellectual engagement in progress.,neutral,2023-10-15 20:45:00, DebateClubParticipationHighSchool ,twitter, #DebateSkills #HighSchoolIntellect ,22.0,43.0,canada,2023,10,15,20
719,celebrating a friend's birthday with a surprise party. joyful moments and laughter all around!,happy,2023-10-16 15:45:00, BirthdaySurpriseHighSchool ,instagram, #SurpriseParty #HighSchoolCelebration ,27.0,52.0,uk,2023,10,16,15
720,successfully completing a challenging coding project. excitement for overcoming coding hurdles!,happy,2023-10-17 12:30:00, CodingSuccessHighSchool ,twitter, #CodingTriumph #HighSchoolTech ,24.0,48.0,usa,2023,10,17,12
721,attending a school talent show to support classmates. applauding the diverse talents on display!,happy,2023-10-18 16:45:00, TalentShowSupportHighSchool ,facebook, #TalentShow #HighSchoolEntertainment ,19.0,38.0,canada,2023,10,18,16
722,"exploring a new hiking trail with friends over the weekend. nature, laughter, and good vibes!",happy,2023-10-19 18:20:00, WeekendHikeHighSchool ,instagram, #NatureAdventures #HighSchoolFriends ,21.0,42.0,uk,2023,10,19,18
723,winning a friendly sports competition against rival schools. victory celebrations in full swing!,happy,2023-10-20 14:15:00, SportsVictoryHighSchool ,twitter, #SportsTriumph #HighSchoolAthletics ,26.0,50.0,usa,2023,10,20,14
724,receiving a heartfelt letter from a pen pal in another country. connecting across the globe!,happy,2023-10-21 17:30:00, PenPalConnectionHighSchool ,facebook, #GlobalFriendship #HighSchoolCorrespondence ,23.0,45.0,canada,2023,10,21,17
725,creating a beautiful mural with fellow art enthusiasts. the power of collaboration and creativity!,happy,2023-10-22 20:45:00, MuralCreationHighSchool ,instagram, #ArtCollaboration #HighSchoolCreativity ,22.0,43.0,uk,2023,10,22,20
726,participating in a school-wide art exhibition. witnessing creativity and spreading positive vibes!,happy,2015-11-10 16:45:00, ArtExhibitionJoyHighSchool ,instagram, #ArtisticExpression #HighSchoolCreativity ,23.0,44.0,usa,2015,11,10,16
727,achieving a personal best in a track and field competition. the thrill of victory and self-improvement!,happy,2016-09-14 12:30:00, TrackFieldSuccessHighSchool ,twitter, #AthleticAchievement #HighSchoolSports ,26.0,51.0,canada,2016,9,14,12
728,collaborating on a science project that received recognition at a regional fair. science triumphs and smiles!,happy,2017-08-18 18:20:00, ScienceProjectSuccessHighSchool ,facebook, #ScienceFairWinner #HighSchoolScience ,20.0,39.0,uk,2017,8,18,18
729,"attending a surprise birthday party organized by friends. surrounded by love, laughter, and good company!",happy,2018-06-22 14:15:00, BirthdayPartyJoyHighSchool ,instagram, #SurpriseCelebration #HighSchoolFriendship ,25.0,48.0,usa,2018,6,22,14
730,successfully fundraising for a school charity initiative. the joy of giving back to the community!,happy,2019-04-05 17:30:00, CharityFundraisingTriumphHighSchool ,twitter, #CommunityGiving #HighSchoolPhilanthropy ,22.0,42.0,canada,2019,4,5,17
731,"participating in a multicultural festival, celebrating diversity with music, dance, and delicious food!",happy,2020-02-29 20:45:00, MulticulturalFestivalJoyHighSchool ,facebook, #CulturalCelebration #HighSchoolUnity ,21.0,43.0,uk,2020,2,29,20
732,"organizing a virtual talent show during challenging times, bringing smiles to classmates' faces!",happy,2020-11-15 15:15:00, VirtualTalentShowSuccessHighSchool ,instagram, #VirtualEntertainment #HighSchoolPositivity ,24.0,47.0,usa,2020,11,15,15
